time,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX2,GyroY2,GyroZ2,AccX2,AccY2,AccZ2
14990,-2.85,-0.83,0.16,-0.02,0.12,1.12,-2.81,-0.63,-0.50,-0.04,0.22,0.91
14999,-2.62,-0.31,0.24,-0.02,0.13,1.12,-2.53,-0.56,-0.18,-0.03,0.22,0.89
15007,-2.06,0.15,0.55,-0.02,0.13,1.12,-1.36,-0.36,-0.15,-0.03,0.22,0.89
15016,-0.67,-0.18,0.92,-0.02,0.12,1.10,-0.08,-0.53,0.36,-0.02,0.21,0.88
15025,0.34,-0.12,1.25,-0.00,0.13,1.10,0.30,-0.47,0.67,-0.02,0.22,0.87
15034,0.32,-0.34,1.49,-0.01,0.13,1.10,0.50,-0.76,0.90,-0.01,0.22,0.85
15042,0.37,-0.81,2.12,-0.00,0.13,1.10,0.22,-1.30,1.78,-0.01,0.21,0.85
15051,-0.02,-1.43,2.53,0.00,0.14,1.09,0.11,-2.00,1.98,-0.01,0.22,0.85
15060,0.62,-1.76,2.88,-0.00,0.14,1.10,1.37,-2.47,2.13,-0.02,0.21,0.84
15069,2.34,-2.24,3.15,-0.01,0.13,1.08,2.40,-3.06,2.41,-0.03,0.22,0.84
15078,1.66,-2.90,2.85,-0.01,0.14,1.07,-0.11,-3.00,2.57,-0.04,0.23,0.86
15086,-2.31,-3.05,2.79,-0.02,0.14,1.08,-4.73,-2.40,2.11,-0.04,0.24,0.87
15095,-6.60,-2.69,2.40,-0.03,0.13,1.09,-8.33,-1.44,1.95,-0.05,0.23,0.90
15104,-9.00,-1.89,2.21,-0.03,0.13,1.09,-8.54,-0.57,1.46,-0.05,0.21,0.90
15113,-7.53,-0.95,2.28,-0.03,0.11,1.11,-5.71,-0.03,1.89,-0.06,0.20,0.89
15121,-4.56,-0.05,2.78,-0.03,0.11,1.11,-3.65,0.45,2.03,-0.05,0.21,0.89
15130,-3.50,0.49,2.68,-0.03,0.12,1.11,-3.24,0.92,1.90,-0.05,0.22,0.89
15139,-3.63,0.83,2.49,-0.04,0.12,1.11,-4.34,1.30,1.58,-0.05,0.22,0.89
15148,-5.12,1.26,2.39,-0.03,0.13,1.10,-5.21,1.63,1.11,-0.05,0.22,0.87
15157,-5.27,1.30,2.24,-0.04,0.12,1.10,-4.79,1.61,1.03,-0.06,0.21,0.87
15165,-4.64,1.15,2.07,-0.04,0.11,1.10,-4.13,1.18,0.80,-0.06,0.22,0.88
15174,-4.15,0.83,1.55,-0.04,0.10,1.11,-3.99,0.89,0.42,-0.07,0.22,0.88
15182,-3.67,0.79,1.11,-0.05,0.11,1.13,-2.93,0.73,-0.09,-0.08,0.21,0.89
15192,-2.39,0.66,0.94,-0.05,0.10,1.12,-1.38,0.50,-0.09,-0.08,0.20,0.89
15200,-0.93,0.86,0.59,-0.05,0.11,1.11,-0.64,0.58,-0.59,-0.06,0.21,0.89
15209,-0.43,1.07,0.35,-0.04,0.11,1.11,-0.09,0.63,-0.53,-0.06,0.21,0.89
15217,-0.69,0.99,0.34,-0.03,0.11,1.11,-0.98,0.40,-0.50,-0.05,0.21,0.88
15226,-1.89,0.60,0.37,-0.02,0.12,1.11,-2.20,0.37,-0.53,-0.04,0.22,0.88
15235,-3.08,0.47,0.22,-0.03,0.12,1.10,-3.31,0.27,-0.68,-0.05,0.21,0.88
15244,-3.95,0.07,-0.04,-0.03,0.11,1.10,-4.18,0.15,-0.72,-0.05,0.21,0.87
15252,-4.76,-0.12,-0.09,-0.04,0.12,1.11,-4.50,-0.07,-0.74,-0.05,0.20,0.87
15261,-3.97,-0.10,-0.12,-0.04,0.11,1.09,-3.11,-0.02,-0.98,-0.05,0.20,0.86
15270,-2.21,0.33,0.05,-0.04,0.12,1.10,-1.42,0.11,-1.02,-0.05,0.21,0.86
15279,-1.70,0.56,-0.13,-0.03,0.11,1.07,-2.00,0.47,-1.19,-0.04,0.22,0.87
15288,-2.69,0.69,-0.24,-0.03,0.12,1.08,-3.05,0.89,-1.07,-0.04,0.21,0.85
15296,-3.66,0.95,-0.12,-0.02,0.12,1.08,-3.92,1.18,-1.15,-0.04,0.22,0.87
15305,-5.11,1.09,-0.05,-0.02,0.12,1.08,-5.81,1.56,-1.12,-0.04,0.21,0.88
15313,-6.43,1.24,-0.01,-0.02,0.12,1.10,-6.69,1.63,-1.00,-0.04,0.20,0.87
15323,-7.30,1.55,0.33,-0.02,0.13,1.09,-7.11,2.26,-0.95,-0.03,0.22,0.87
15331,-7.36,2.20,0.34,-0.01,0.13,1.10,-6.85,2.74,-0.73,-0.03,0.22,0.87
15340,-6.69,2.50,0.20,-0.01,0.12,1.09,-5.40,2.86,-0.46,-0.04,0.21,0.86
15348,-5.29,2.79,0.73,-0.02,0.11,1.09,-4.13,2.92,-0.28,-0.04,0.20,0.87
15357,-4.73,2.59,0.68,-0.02,0.12,1.10,-5.06,2.98,-0.62,-0.04,0.22,0.89
15366,-6.85,2.95,0.40,-0.02,0.12,1.11,-7.35,3.47,-0.94,-0.04,0.22,0.90
15375,-8.25,2.95,0.12,-0.02,0.11,1.12,-7.66,3.79,-0.89,-0.04,0.20,0.90
15383,-7.94,3.25,0.38,-0.03,0.11,1.13,-7.11,3.69,-0.74,-0.05,0.21,0.91
15392,-7.17,3.27,0.47,-0.03,0.11,1.14,-6.35,3.72,-0.47,-0.04,0.20,0.92
15401,-6.12,3.42,1.12,-0.03,0.11,1.15,-4.85,3.89,-0.21,-0.05,0.20,0.91
15410,-4.37,3.56,1.24,-0.02,0.11,1.14,-2.56,3.34,0.28,-0.04,0.19,0.90
15419,-1.42,3.10,1.79,-0.02,0.10,1.16,0.53,2.56,0.73,-0.03,0.20,0.89
15427,0.94,2.52,2.10,-0.03,0.11,1.14,1.76,1.93,1.22,-0.04,0.21,0.88
15436,1.08,1.99,2.31,-0.02,0.11,1.12,1.15,1.40,1.21,-0.04,0.21,0.87
15444,0.08,1.02,1.99,-0.02,0.11,1.11,-0.24,0.59,1.10,-0.05,0.21,0.87
15454,-0.94,0.37,1.85,-0.03,0.11,1.12,-0.95,-0.39,0.95,-0.04,0.21,0.87
15462,-1.42,-0.45,1.82,-0.03,0.11,1.13,-1.28,-1.36,1.08,-0.06,0.20,0.87
15471,-1.61,-1.23,1.67,-0.03,0.11,1.11,-1.87,-1.34,0.65,-0.05,0.21,0.87
15480,-2.20,-1.46,1.51,-0.03,0.11,1.10,-2.53,-1.27,0.53,-0.06,0.20,0.88
15489,-2.53,-0.98,1.07,-0.04,0.10,1.11,-2.44,-0.89,0.41,-0.06,0.20,0.89
15498,-2.34,-0.76,1.17,-0.04,0.10,1.11,-1.69,-0.83,0.26,-0.05,0.20,0.88
15506,-1.20,-0.34,1.14,-0.03,0.10,1.10,-0.60,-0.44,0.40,-0.05,0.19,0.87
15515,-0.56,-0.02,1.45,-0.03,0.10,1.09,-0.50,-0.16,0.60,-0.03,0.19,0.87
15523,-1.08,0.11,1.41,-0.00,0.11,1.09,-0.85,-0.07,1.07,-0.02,0.18,0.87
15533,-0.45,0.28,1.95,-0.01,0.10,1.08,0.92,-0.31,1.53,-0.03,0.17,0.84
15541,1.14,0.72,2.61,-0.02,0.08,1.06,0.74,0.56,2.07,-0.06,0.16,0.84
15550,-1.62,1.31,3.11,-0.06,0.08,1.04,-3.05,1.70,2.14,-0.11,0.16,0.87
15558,-3.71,2.03,3.62,-0.10,0.06,1.03,-1.77,2.15,2.83,-0.14,0.11,0.82
15567,0.57,2.18,4.72,-0.11,0.03,1.03,3.22,1.57,4.44,-0.12,0.06,0.77
15576,3.71,1.33,6.27,-0.09,0.02,1.01,2.43,0.00,5.91,-0.09,0.11,0.76
15585,-1.27,-0.64,7.31,-0.05,0.06,0.97,-5.71,-0.56,7.24,-0.07,0.08,0.75
15593,-11.73,-2.39,8.66,-0.02,0.06,0.97,-18.24,-0.13,8.77,-0.03,0.06,0.80
15602,-24.42,-3.20,10.41,-0.02,0.03,0.98,-30.02,2.21,11.12,-0.05,0.01,0.86
15611,-34.50,-2.01,13.11,-0.05,-0.00,1.03,-37.56,5.77,13.50,-0.10,-0.01,0.98
15621,-41.47,2.38,16.07,-0.09,-0.05,1.06,-43.18,13.85,15.52,-0.14,-0.01,1.14
15629,-45.94,11.89,19.16,-0.10,-0.08,1.07,-43.91,26.02,17.66,-0.14,0.00,1.22
15638,-45.08,24.90,22.15,-0.10,-0.07,1.08,-38.17,39.38,19.00,-0.14,0.01,1.23
15647,-39.36,38.35,25.20,-0.09,-0.06,1.07,-32.85,52.20,19.76,-0.12,0.05,1.21
15656,-42.00,51.59,26.00,-0.09,-0.05,1.04,-41.73,66.70,17.27,-0.15,0.14,1.25
15666,-58.58,65.00,23.55,-0.13,-0.07,1.05,-60.06,80.85,12.53,-0.18,0.22,1.27
15675,-79.29,75.21,19.67,-0.19,-0.06,1.10,-77.85,95.01,6.69,-0.23,0.23,1.32
15683,-95.17,88.50,15.63,-0.23,-0.04,1.15,-86.58,108.23,0.79,-0.28,0.27,1.32
15692,-98.24,101.04,10.94,-0.31,-0.08,1.19,-82.62,120.32,-5.39,-0.35,0.26,1.30
15702,-91.29,113.65,6.37,-0.39,-0.11,1.23,-72.94,131.89,-11.44,-0.41,0.26,1.30
15711,-84.90,127.15,1.21,-0.44,-0.11,1.22,-68.44,143.76,-18.14,-0.44,0.28,1.33
15720,-86.55,138.60,-4.30,-0.49,-0.12,1.25,-73.50,154.40,-25.61,-0.48,0.26,1.36
15729,-96.15,147.90,-10.53,-0.51,-0.16,1.31,-82.63,162.95,-32.10,-0.48,0.24,1.35
15738,-103.14,154.14,-15.96,-0.52,-0.18,1.40,-83.96,167.47,-37.56,-0.45,0.20,1.32
15748,-99.78,157.45,-20.34,-0.49,-0.22,1.49,-75.91,168.47,-41.69,-0.42,0.14,1.27
15757,-87.69,158.24,-23.73,-0.47,-0.23,1.56,-57.18,165.47,-45.45,-0.38,0.10,1.21
15766,-60.95,157.58,-26.20,-0.42,-0.20,1.56,-26.92,159.49,-48.13,-0.35,0.12,1.11
15775,-29.08,155.57,-29.89,-0.35,-0.21,1.50,2.44,153.31,-54.76,-0.29,0.14,1.01
15784,-1.24,152.58,-36.16,-0.30,-0.21,1.37,26.60,147.56,-60.92,-0.23,0.15,0.89
15794,19.92,149.73,-43.40,-0.25,-0.14,1.20,42.37,142.31,-68.41,-0.16,0.18,0.79
15803,28.76,147.85,-51.33,-0.16,-0.10,1.10,42.82,136.28,-76.19,-0.07,0.26,0.75
15812,22.37,143.53,-60.99,-0.14,-0.06,0.99,31.90,130.59,-85.15,-0.12,0.26,0.63
15821,11.41,136.37,-70.94,-0.17,-0.08,0.90,19.95,125.20,-95.50,-0.16,0.29,0.51
15831,1.53,129.57,-81.30,-0.20,-0.07,0.82,8.62,118.27,-107.89,-0.18,0.34,0.46
15839,-9.53,122.74,-92.88,-0.26,-0.01,0.76,-3.21,112.73,-117.43,-0.19,0.31,0.41
15848,-21.76,118.08,-104.76,-0.24,-0.13,0.69,-14.76,105.85,-127.53,-0.21,0.27,0.33
15857,-31.37,108.49,-116.58,-0.31,-0.13,0.77,-26.90,95.02,-136.98,-0.22,0.27,0.33
15866,-44.42,96.30,-127.38,-0.35,-0.04,0.88,-42.35,81.19,-144.25,-0.25,0.25,0.37
15876,-58.57,79.53,-136.21,-0.34,0.03,1.01,-56.67,63.55,-148.25,-0.19,0.22,0.39
15885,-65.18,60.32,-139.57,-0.25,0.08,1.17,-55.48,43.82,-146.85,-0.10,0.17,0.37
15894,-47.40,45.49,-138.86,-0.14,0.08,1.05,-26.63,29.05,-144.16,-0.02,0.07,0.26
15903,-12.71,37.41,-137.10,-0.11,0.01,0.73,1.84,19.10,-140.58,-0.01,-0.04,0.23
15912,3.79,28.18,-134.65,-0.15,-0.02,0.84,2.38,4.04,-138.47,-0.17,-0.03,0.34
15922,-9.35,7.69,-135.15,-0.34,-0.06,0.99,-23.24,-14.32,-137.11,-0.32,0.04,0.45
15931,-37.08,-13.76,-136.02,-0.41,-0.06,1.20,-48.21,-32.80,-134.87,-0.34,-0.00,0.58
15940,-45.47,-32.03,-135.98,-0.37,-0.19,1.27,-43.62,-50.92,-131.21,-0.27,-0.17,0.55
15949,-26.04,-48.68,-132.52,-0.30,-0.17,1.26,-20.03,-70.02,-124.46,-0.23,-0.20,0.56
15959,-0.02,-64.06,-127.71,-0.30,-0.16,1.26,0.51,-88.94,-117.07,-0.25,-0.23,0.60
15968,17.19,-81.76,-121.67,-0.33,-0.17,1.27,14.21,-107.50,-107.76,-0.20,-0.32,0.59
15977,33.04,-96.32,-113.69,-0.23,-0.22,1.08,20.61,-122.98,-98.10,-0.13,-0.28,0.59
15986,29.36,-113.77,-105.90,-0.22,-0.15,1.16,9.67,-138.13,-88.50,-0.14,-0.30,0.69
15995,18.96,-130.19,-98.95,-0.24,-0.21,1.26,-2.04,-153.24,-80.47,-0.15,-0.36,0.74
16005,10.27,-147.23,-92.71,-0.25,-0.29,1.26,-9.72,-166.73,-72.77,-0.15,-0.38,0.76
16014,9.53,-159.85,-87.50,-0.26,-0.37,1.30,-6.37,-179.22,-66.53,-0.18,-0.41,0.77
16023,18.95,-171.15,-82.53,-0.27,-0.41,1.28,4.21,-191.64,-60.68,-0.16,-0.43,0.74
16032,30.99,-182.85,-78.08,-0.29,-0.41,1.24,13.44,-202.71,-55.21,-0.14,-0.38,0.73
16041,36.67,-191.80,-73.93,-0.27,-0.37,1.16,13.86,-210.34,-50.15,-0.12,-0.39,0.78
16051,35.19,-199.92,-69.41,-0.25,-0.37,1.17,9.60,-217.39,-44.73,-0.10,-0.36,0.87
16060,31.32,-205.87,-65.56,-0.24,-0.36,1.18,6.47,-222.12,-40.17,-0.10,-0.36,0.92
16068,29.97,-210.98,-61.45,-0.28,-0.37,1.21,6.26,-227.08,-35.22,-0.09,-0.39,0.95
16077,33.08,-215.82,-56.03,-0.22,-0.42,1.19,10.85,-230.11,-27.06,-0.06,-0.56,0.95
16087,39.31,-217.25,-48.88,-0.24,-0.45,1.19,18.93,-232.80,-19.69,-0.05,-0.26,0.95
16096,47.08,-217.75,-44.89,-0.21,-0.34,1.19,27.89,-234.73,-16.76,-0.07,-0.29,0.92
16105,53.34,-221.01,-41.34,-0.23,-0.28,1.11,25.86,-235.09,-12.21,-0.01,-0.27,0.89
16114,49.02,-221.91,-35.78,-0.21,-0.26,1.02,23.57,-230.23,-0.27,-0.03,-0.29,0.84
16123,48.22,-222.56,-30.26,-0.24,-0.30,1.10,29.70,-230.41,5.81,0.03,-0.32,0.93
16133,57.95,-221.83,-23.95,-0.23,-0.30,1.14,47.08,-219.63,29.21,0.09,-0.28,0.92
16142,69.19,-216.27,-16.11,-0.13,-0.25,1.13,51.60,-224.02,17.93,-0.15,-0.42,1.14
16151,78.79,-213.99,-6.15,-0.20,-0.24,1.17,55.02,-221.00,22.29,0.08,-0.32,1.17
16160,81.91,-204.18,3.63,-0.02,-0.26,1.19,60.61,-212.66,31.51,0.12,-0.32,1.22
16169,89.11,-198.18,13.67,-0.02,-0.27,1.20,72.09,-206.89,41.05,0.13,-0.34,1.13
16179,102.71,-193.16,24.18,0.02,-0.26,1.24,86.98,-203.95,51.92,0.18,-0.34,1.03
16188,115.01,-190.56,35.34,0.05,-0.25,1.12,94.98,-202.13,63.05,0.25,-0.30,0.95
16197,115.98,-189.89,46.30,0.08,-0.17,1.09,88.79,-199.53,72.56,0.24,-0.24,0.93
16206,103.32,-189.66,55.07,0.08,-0.14,1.03,72.02,-194.83,80.73,0.24,-0.18,1.00
16216,87.02,-185.95,63.51,0.12,-0.10,1.01,61.11,-187.34,88.90,0.29,-0.20,1.02
16225,79.64,-179.56,72.81,0.15,-0.07,1.05,55.69,-176.77,97.21,0.32,-0.20,1.14
16234,73.97,-168.66,82.11,0.19,-0.08,1.04,55.72,-163.38,104.79,0.31,-0.19,1.19
16243,76.89,-155.15,91.09,0.21,-0.10,1.07,62.39,-149.75,111.85,0.34,-0.18,1.22
16252,81.55,-141.28,97.73,0.29,-0.12,1.09,66.52,-135.85,118.05,0.39,-0.16,1.19
16262,79.68,-128.12,106.21,0.34,-0.08,1.02,58.50,-119.59,122.27,0.45,-0.06,1.26
16271,62.50,-113.41,111.14,0.36,-0.02,1.02,41.44,-102.27,124.61,0.41,-0.01,1.27
16280,45.38,-97.94,115.11,0.34,-0.00,1.03,30.46,-86.08,126.95,0.36,-0.04,1.23
16289,42.69,-85.83,119.29,0.29,-0.03,1.04,45.13,-75.11,131.69,0.33,-0.15,1.03
16299,77.53,-74.80,128.28,0.24,-0.17,1.07,93.89,-68.90,141.80,0.31,-0.33,0.75
16308,119.02,-64.40,140.25,0.24,-0.13,0.88,119.47,-59.73,151.05,0.34,-0.21,0.86
16317,123.37,-49.56,149.84,0.34,-0.01,0.73,110.02,-42.47,156.10,0.40,-0.00,0.95
16326,102.51,-35.41,154.82,0.33,0.07,0.65,88.79,-22.52,160.07,0.45,0.04,0.93
16335,77.34,-20.11,160.37,0.45,0.09,0.67,67.50,-4.27,163.61,0.54,-0.03,0.90
16345,61.63,-6.49,165.33,0.47,0.05,0.69,59.54,10.41,165.19,0.51,-0.00,0.85
16354,58.08,7.32,168.98,0.43,0.03,0.68,60.73,24.08,164.63,0.50,0.01,0.89
16363,59.33,22.58,172.16,0.41,-0.01,0.75,67.56,37.56,165.73,0.48,-0.04,0.78
16372,65.79,34.73,172.15,0.41,-0.03,0.66,69.37,47.27,155.08,0.41,0.02,0.68
16381,65.69,45.44,170.11,0.30,-0.06,0.67,70.27,62.72,160.13,0.44,0.09,0.67
16391,53.34,57.20,165.43,0.33,-0.00,0.65,46.69,75.77,152.82,0.39,0.20,0.82
16399,15.64,68.66,156.85,0.34,-0.01,0.59,3.80,91.08,141.95,0.37,0.24,0.91
16408,-27.16,78.25,146.16,0.30,-0.07,0.66,-31.53,104.02,130.39,0.33,0.20,0.91
16417,-52.82,88.79,136.74,0.28,-0.12,0.69,-45.69,114.88,120.97,0.30,0.13,0.86
16427,-59.42,98.60,129.31,0.24,-0.19,0.78,-45.13,123.84,112.74,0.26,0.07,0.85
16436,-54.20,107.93,122.37,0.22,-0.23,0.82,-36.75,131.69,105.22,0.27,0.01,0.90
16445,-47.04,118.15,116.13,0.24,-0.32,0.87,-27.05,140.46,98.25,0.27,-0.12,0.94
16454,-38.02,128.33,110.89,0.24,-0.38,0.92,-15.53,149.05,91.81,0.27,-0.19,0.98
16463,-24.85,138.34,106.90,0.25,-0.45,0.92,-0.02,157.21,87.87,0.29,-0.27,0.92
16473,-12.92,148.53,104.13,0.31,-0.43,0.89,8.12,166.08,83.54,0.35,-0.28,0.93
16482,-11.76,158.50,101.47,0.32,-0.42,0.83,2.70,175.24,79.69,0.35,-0.31,0.91
16491,-26.10,165.21,99.02,0.29,-0.43,0.80,-15.10,182.76,76.08,0.31,-0.32,0.88
16500,-45.21,168.94,95.37,0.25,-0.46,0.82,-32.24,186.09,71.87,0.29,-0.30,0.80
16509,-59.80,169.52,91.38,0.20,-0.46,0.86,-42.82,188.30,68.92,0.27,-0.30,0.79
16519,-66.24,170.89,88.23,0.16,-0.46,0.91,-45.21,189.27,65.89,0.19,-0.33,0.79
16528,-65.13,171.56,86.06,0.12,-0.50,0.93,-43.80,190.27,63.34,0.19,-0.30,0.85
16537,-64.09,172.73,82.80,0.11,-0.53,0.99,-41.87,190.75,59.37,0.15,-0.31,0.86
16546,-60.40,173.79,78.60,0.05,-0.57,1.00,-37.29,190.56,55.08,0.07,-0.31,0.87
16556,-57.11,175.87,73.84,0.01,-0.58,0.99,-33.89,191.38,50.60,0.02,-0.33,0.86
16564,-52.90,176.46,69.75,-0.07,-0.60,1.00,-32.45,193.66,46.53,-0.01,-0.38,0.97
16573,-55.76,181.01,65.87,-0.06,-0.62,1.02,-33.72,196.66,40.99,-0.09,-0.36,0.95
16582,-55.15,183.85,60.91,-0.14,-0.62,0.99,-34.79,199.05,35.42,-0.10,-0.31,0.92
16591,-57.56,185.38,55.76,-0.13,-0.56,0.99,-42.28,200.18,29.62,-0.03,-0.29,0.89
16601,-70.21,182.85,49.47,-0.15,-0.56,0.96,-56.67,198.53,22.86,-0.06,-0.29,0.82
16610,-80.98,180.97,43.04,-0.11,-0.56,1.01,-60.90,196.13,17.14,0.01,-0.27,0.77
16619,-75.36,178.08,34.91,-0.03,-0.57,1.11,-45.72,195.00,9.61,0.04,-0.23,0.80
16628,-58.32,178.89,27.60,0.01,-0.60,1.05,-30.73,188.69,2.40,0.04,-0.29,0.76
16637,-48.05,178.01,20.21,-0.01,-0.60,0.93,-28.58,187.21,-5.25,0.01,-0.30,0.73
16647,-54.92,178.21,12.28,-0.05,-0.59,0.85,-40.54,186.69,-13.38,-0.07,-0.27,0.76
16656,-68.81,176.88,3.16,-0.09,-0.64,0.80,-53.51,185.71,-22.65,-0.10,-0.29,0.71
16665,-78.73,174.84,-5.63,-0.16,-0.65,0.90,-62.20,183.34,-31.02,-0.13,-0.34,0.69
16674,-83.53,171.98,-13.75,-0.16,-0.70,0.88,-64.81,180.08,-38.30,-0.15,-0.40,0.63
16684,-82.34,169.30,-18.37,-0.16,-0.68,0.82,-59.82,176.69,-41.58,-0.12,-0.43,0.60
16693,-74.77,166.60,-22.00,-0.16,-0.65,0.87,-53.44,172.76,-44.66,-0.05,-0.45,0.57
16701,-69.27,164.06,-26.75,-0.04,-0.66,0.87,-49.34,167.29,-49.28,-0.02,-0.41,0.55
16710,-66.51,159.81,-32.21,-0.05,-0.65,0.88,-47.68,162.44,-54.32,-0.06,-0.41,0.54
16719,-65.84,154.67,-39.05,-0.14,-0.69,0.85,-48.71,156.69,-61.17,-0.21,-0.45,0.57
16729,-68.28,150.10,-46.55,-0.28,-0.78,0.86,-51.24,150.71,-68.81,-0.41,-0.43,0.59
16738,-66.65,143.81,-56.08,-0.45,-0.83,0.92,-47.91,142.86,-77.90,-0.52,-0.46,0.61
16747,-60.06,137.59,-65.50,-0.51,-0.93,1.04,-41.10,134.27,-87.01,-0.57,-0.49,0.65
16756,-50.96,130.74,-74.35,-0.56,-0.89,1.07,-29.68,124.50,-93.80,-0.59,-0.54,0.65
16765,-34.40,123.81,-80.78,-0.54,-0.89,1.01,-11.81,114.76,-99.44,-0.52,-0.56,0.62
16775,-14.63,116.50,-86.55,-0.43,-0.86,1.03,7.44,105.21,-104.78,-0.39,-0.58,0.60
16784,7.98,110.59,-91.21,-0.30,-0.80,0.99,34.44,94.09,-106.16,-0.32,-0.53,0.54
16793,40.05,104.60,-96.82,-0.25,-0.84,0.93,66.17,83.11,-111.54,-0.28,-0.51,0.48
16802,66.76,95.73,-104.76,-0.25,-0.82,0.97,83.49,69.08,-120.55,-0.30,-0.48,0.51
16812,74.35,82.43,-115.75,-0.27,-0.82,1.00,78.66,55.17,-132.31,-0.32,-0.44,0.54
16821,61.91,70.66,-126.75,-0.31,-0.79,0.92,59.67,42.00,-138.86,-0.43,-0.45,0.57
16830,43.89,55.59,-134.13,-0.42,-0.77,0.89,40.23,30.37,-142.50,-0.49,-0.50,0.61
16839,27.84,40.56,-137.55,-0.49,-0.73,1.11,27.14,18.33,-143.40,-0.46,-0.60,0.50
16848,24.08,30.27,-138.33,-0.39,-0.71,0.95,27.16,4.69,-141.99,-0.36,-0.67,0.45
16858,27.69,16.25,-137.61,-0.33,-0.73,0.89,30.34,-8.89,-138.93,-0.32,-0.67,0.43
16867,31.75,3.21,-136.02,-0.33,-0.70,0.97,33.74,-23.22,-136.08,-0.38,-0.63,0.50
16876,39.44,-9.74,-135.13,-0.38,-0.77,0.98,43.56,-37.71,-134.60,-0.46,-0.67,0.52
16885,52.16,-23.87,-134.72,-0.48,-0.82,1.00,53.68,-52.78,-133.05,-0.51,-0.69,0.50
16894,61.34,-38.02,-135.07,-0.50,-0.82,1.07,55.91,-68.40,-130.34,-0.52,-0.65,0.59
16904,59.73,-53.13,-135.66,-0.49,-0.79,1.09,49.08,-82.21,-129.24,-0.46,-0.60,0.65
16913,53.23,-67.02,-136.62,-0.44,-0.73,1.08,45.23,-96.38,-128.08,-0.40,-0.63,0.63
16922,60.63,-80.49,-136.02,-0.41,-0.78,1.14,57.52,-110.50,-125.56,-0.41,-0.66,0.63
16931,78.20,-94.40,-134.42,-0.42,-0.78,1.12,76.89,-124.97,-121.50,-0.40,-0.65,0.63
16941,101.65,-103.76,-131.05,-0.46,-0.79,1.12,101.14,-140.66,-115.29,-0.40,-0.68,0.64
16950,128.21,-114.31,-126.14,-0.45,-0.77,1.13,123.67,-154.70,-108.95,-0.38,-0.71,0.63
16959,147.45,-126.34,-121.73,-0.44,-0.78,1.08,138.77,-167.85,-103.96,-0.36,-0.61,0.58
16968,160.72,-138.89,-119.00,-0.44,-0.72,1.00,138.07,-180.27,-99.39,-0.36,-0.46,0.68
16978,140.57,-148.71,-119.11,-0.46,-0.57,0.91,105.79,-183.82,-100.40,-0.36,-0.37,0.73
16988,108.56,-158.12,-117.83,-0.46,-0.53,0.90,76.80,-188.88,-97.06,-0.32,-0.52,0.71
16997,84.38,-165.17,-113.34,-0.39,-0.55,0.90,54.98,-191.13,-91.27,-0.26,-0.57,0.79
17006,67.12,-169.98,-106.34,-0.36,-0.52,0.97,41.15,-191.08,-82.30,-0.24,-0.61,0.89
17015,60.98,-171.79,-96.69,-0.31,-0.58,1.07,43.87,-190.27,-71.56,-0.19,-0.72,0.96
17025,74.07,-170.98,-84.73,-0.28,-0.62,1.16,65.36,-190.46,-58.37,-0.13,-0.80,1.02
17034,99.56,-169.22,-70.63,-0.22,-0.66,1.24,98.08,-191.53,-43.43,-0.09,-0.81,1.00
17043,134.90,-168.49,-54.60,-0.18,-0.61,1.21,128.70,-193.31,-27.28,-0.07,-0.76,0.97
17052,157.37,-168.11,-38.49,-0.17,-0.55,1.13,141.71,-192.26,-11.65,-0.03,-0.65,0.99
17061,158.68,-167.66,-23.10,-0.12,-0.45,1.08,134.27,-190.12,2.44,-0.01,-0.55,0.99
17071,148.68,-167.99,-10.21,-0.08,-0.42,1.09,126.47,-187.64,14.85,0.05,-0.52,0.95
17080,142.90,-168.10,2.33,-0.03,-0.34,1.05,124.77,-185.16,27.63,0.10,-0.51,0.92
17089,146.71,-166.28,16.12,0.01,-0.35,1.06,132.05,-182.72,41.87,0.13,-0.51,0.91
17098,154.85,-162.92,31.32,0.01,-0.34,1.00,138.23,-178.16,56.99,0.12,-0.51,0.92
17107,155.12,-159.18,47.11,0.03,-0.31,0.95,134.00,-170.73,71.95,0.15,-0.52,0.94
17117,144.95,-154.34,61.85,0.03,-0.28,0.94,120.23,-162.47,85.55,0.15,-0.46,1.03
17126,129.68,-148.13,75.82,0.09,-0.24,0.98,110.53,-152.57,97.89,0.22,-0.43,1.03
17135,127.74,-141.00,89.56,0.15,-0.21,1.00,120.99,-146.11,111.81,0.28,-0.37,0.91
17144,149.34,-135.26,103.49,0.20,-0.17,1.05,149.53,-143.27,124.38,0.38,-0.29,0.77
17154,178.40,-130.37,115.98,0.26,-0.15,0.98,175.36,-140.92,136.31,0.40,-0.27,0.71
17164,190.74,-127.46,128.09,0.26,-0.08,0.96,170.73,-133.19,146.70,0.40,-0.21,0.81
17173,170.44,-120.76,138.34,0.26,-0.05,0.80,141.98,-121.01,155.39,0.35,-0.16,0.89
17182,138.76,-111.40,147.27,0.22,-0.02,0.77,114.38,-105.59,162.10,0.37,-0.12,0.91
17191,113.06,-100.38,154.50,0.25,-0.02,0.79,92.18,-89.28,168.18,0.42,-0.08,1.03
17201,91.99,-85.42,161.90,0.33,-0.01,0.85,78.53,-72.27,172.92,0.40,-0.10,1.09
17210,86.34,-71.02,168.79,0.28,-0.06,0.95,83.60,-58.16,178.51,0.41,-0.14,1.04
